trade_id,strategy_key,direction,entry_time,entry_price,outcome,hold_bars,net_pnl_dol,equity_after_trade,drawdown_pct_after_trade
116,SMA 34_one_break_candle_MAexit34,short,1970-01-01T00:00:01.672983377,10824.0,win,30,49.63636779785156,909.844619512558,10.832308946484112
117,SMA 34_one_break_candle_MAexit34,long,1970-01-01T00:00:01.672984495,10768.0,loss,3,-10.933334350585938,898.911285161972,11.903810781687726
118,SMA 34_one_break_candle_MAexit34,short,1970-01-01T00:00:01.672984600,10752.0,loss,2,-11.272727966308594,887.6385571956635,13.008574279842655
119,SMA 34_one_break_candle_MAexit34,long,1970-01-01T00:00:01.672984659,10760.0,win,25,6.34782600402832,893.9863831996918,12.386466970693634
120,SMA 34_one_break_candle_MAexit34,short,1970-01-01T00:00:01.672985014,10776.0,loss,1,-11.75,882.2363831996918,13.538004659008063
121,SMA 34_one_break_candle_MAexit34,long,1970-01-01T00:00:01.672985115,10784.0,loss,2,-9.40000057220459,872.8363826274872,14.45923486573749
122,SMA 34_one_break_candle_MAexit34,short,1970-01-01T00:00:01.672985130,10776.0,loss,1,-10.875,861.9613826274872,15.525019747475314
123,SMA 34_one_break_candle_MAexit34,long,1970-01-01T00:00:01.672985162,10792.0,loss,1,-10.875,851.0863826274872,16.590804629213135
124,SMA 34_one_break_candle_MAexit34,short,1970-01-01T00:00:01.672985170,10776.0,loss,1,-10.823530197143555,840.2628524303436,17.6515453051808
125,SMA 34_one_break_candle_MAexit34,long,1970-01-01T00:00:01.672985175,10792.0,win,28,12.55555534362793,852.8184077739716,16.421060609359085
126,SMA 34_one_break_candle_MAexit34,short,1970-01-01T00:00:01.672986367,10816.0,loss,2,-7.230769634246826,845.5876381397247,17.12969922632545
127,SMA 34_one_break_candle_MAexit34,long,1970-01-01T00:00:01.672986500,10824.0,win,90,121.36842346191406,966.9560616016388,5.235204435882966
128,SMA 34_one_break_candle_MAexit34,short,1970-01-01T00:00:01.673217475,11056.0,loss,2,-11.555557250976562,955.4005043506622,6.367686111114845
129,SMA 34_one_break_candle_MAexit34,long,1970-01-01T00:00:01.673218592,11064.0,loss,2,-4.476190567016602,950.9243137836456,6.806367144135879
130,SMA 34_one_break_candle_MAexit34,short,1970-01-01T00:00:01.673220142,11056.0,loss,2,-5.222222805023193,945.7020909786224,7.318161729391989
131,SMA 34_one_break_candle_MAexit34,long,1970-01-01T00:00:01.673221272,11064.0,win,10,3.473684310913086,949.1757752895355,6.977729525024079
132,SMA 34_one_break_candle_MAexit34,short,1970-01-01T00:00:01.673228042,11072.0,loss,2,-4.700000286102295,944.4757750034332,7.438344628388793
